num_atoms,num_parts,avg_part_size,num_mp,energy_error_abs,energy_error_pct,forces_error_max,forces_error_mae,forces_error_mape,forces_error_ratio,forces_error_mse,forces_error_rms,benchmark_time,all_partition_time,avg_partition_time
3456,20,1262.5,3,0.052734375,0.00030760866138734855,0.050098538398742676,0.0038906270638108253,38.73454928398132,0.01915262,5.72426724829711e-05,0.007565888576209545,0.03438997268676758,0.31905031204223633,0.015952515602111816
3456,20,1847.45,4,0.01171875,6.83574910453899e-05,0.011014401912689209,0.0007459216867573559,4.360262677073479,0.0035186156,1.86116153599869e-06,0.0013642439153045416,0.03445887565612793,0.740501880645752,0.0370250940322876
3456,20,2485.15,5,0.00390625,2.2785826558902045e-05,0.004319220781326294,0.00017800343630369753,2493145.3125,0.0008317574,1.8542793611686648e-07,0.00043061343603767455,0.03540349006652832,0.5271444320678711,0.026357221603393554
3456,20,2989.55,6,0.0234375,0.00013671495935341227,0.0045847296714782715,0.0005149125936441123,3.452948108315468,0.0023309002,1.0785313406813657e-06,0.0010385236237198114,0.03447556495666504,0.6282944679260254,0.03141472339630127
3456,20,3309.2,7,0.0,0.0,0.000714719295501709,0.00010511473374208435,4.265046864748001,0.0005074835,1.8347908081750575e-08,0.00013545445108320564,0.03451180458068848,0.6872179508209229,0.03436089754104614
3456,20,3441.6,8,0.0078125,4.557164459129126e-05,0.0007320940494537354,0.00010622412082739174,4.105743393301964,0.0005121992,1.8825922154519503e-08,0.00013720759307034314,0.03459954261779785,0.7216753959655762,0.036083769798278806
5184,20,1224.7,2,3.01953125,0.01174229837488383,0.20214426517486572,0.01852075383067131,655.7788848876953,0.089830965,0.000963531609158963,0.03104080632328987,0.05265164375305176,0.32613611221313477,0.016306805610656738
5184,20,1990.55,3,0.1484375,0.0005772410077042878,0.04993325471878052,0.0038202006835490465,46.00644111633301,0.01849136,5.095564483781345e-05,0.007138322107493877,0.05231142044067383,0.4496603012084961,0.022483015060424806
5184,20,2916.75,4,0.005859375,2.2785833664329402e-05,0.011115014553070068,0.0004113198665436357,6.311692297458649,0.001997711,7.09309915691847e-07,0.0008422053651884198,0.05232715606689453,0.9635171890258789,0.04817585945129395
5184,20,3893.9,5,0.01171875,4.557166448648786e-05,0.004507720470428467,0.00024770433083176613,4.387010261416435,0.0011411164,3.730022228864982e-07,0.000610739050898701,0.05265450477600098,0.852705717086792,0.0426352858543396
5184,20,4603.75,6,0.01953125,7.595276088068204e-05,0.004495561122894287,0.00023727226653136313,4.49349582195282,0.0010953228,3.521705309594836e-07,0.0005934395594522357,0.05299568176269531,0.9817321300506592,0.04908660650253296
5184,20,5020.7,7,0.0,0.0,0.004698067903518677,0.00017447094433009624,16.44361764192581,0.00081595575,2.0030010716709512e-07,0.0004475490131881088,0.05280947685241699,1.071394443511963,0.05356972217559815
5184,20,5169.15,8,0.00390625,1.5190555302524444e-05,0.0008119642734527588,0.00010601534449961036,4.635398834943771,0.0005114776,1.8738656848427127e-08,0.0001368892117170617,0.05298876762390137,1.0927393436431885,0.05463696718215942
9216,20,1587.65,2,3.48828125,0.007630390609847382,0.18777745962142944,0.015299695543944836,804.3900489807129,0.07431095,0.000757817062549293,0.02752847783267498,0.11958432197570801,0.5089542865753174,0.02544771432876587
9216,20,2416.35,3,0.0390625,8.54467032240791e-05,0.049506694078445435,0.0030936936382204294,16.37980192899704,0.015195532,4.2307499825255945e-05,0.006504421588033438,0.10822248458862305,0.5641865730285645,0.028209328651428223
9216,20,3403.75,4,0.02734375,5.9812674635395524e-05,0.011130362749099731,0.00037419848376885056,4.307540133595467,0.0018164112,6.92303672167327e-07,0.0008320478955283761,0.10744857788085938,0.7414102554321289,0.037070512771606445
9216,20,4551.4,5,0.01953125,4.272333455901389e-05,0.004590451717376709,0.00017718260642141104,11.191686242818832,0.00082976295,1.9332019007833878e-07,0.00043968192767351866,0.10755109786987305,0.9991562366485596,0.04995781183242798
9216,20,5798.25,6,0.0234375,5.1268011702632066e-05,0.004527956247329712,0.00017481378745287657,6.403188407421112,0.0008181959,1.9562902764391765e-07,0.00044229970080778003,0.10773181915283203,1.3544368743896484,0.06772184371948242
9216,20,7005.85,7,0.00390625,8.54466932764808e-06,0.0007473528385162354,0.0001062268202076666,8.201058954000473,0.0005125322,1.8791036282550522e-08,0.00013708039477933198,0.1087801456451416,1.6757607460021973,0.08378803730010986
9216,20,7992.65,8,0.0078125,1.708934007638163e-05,0.0008464455604553223,0.00010544028191361576,3.9915021508932114,0.0005088479,1.8750531793898517e-08,0.00013693257642444223,0.11034774780273438,1.946014165878296,0.0973007082939148
12288,20,2183.85,2,4.31640625,0.007081394869601354,0.21236613392829895,0.014074595645070076,435.9220504760742,0.06801238,0.0006481606978923082,0.02545900084078312,0.16213631629943848,0.6050803661346436,0.03025401830673218
12288,20,3365.3,3,0.16015625,0.00026274860829289537,0.060784339904785156,0.0028082875069230795,60.65138578414917,0.013616689,3.508028748910874e-05,0.005922861397266388,0.15966439247131348,0.7555854320526123,0.037779271602630615
12288,20,4766.65,4,0.0390625,6.408503168131574e-05,0.010313630104064941,0.0005314020090736449,7.4597276747226715,0.002496815,1.1041049674531678e-06,0.0010507639963179827,0.15881752967834473,1.053809404373169,0.05269047021865845
12288,20,6391.0,5,0.0078125,1.2817004346743488e-05,0.0010167360305786133,0.0001061928051058203,5.397703871130943,0.0005148537,1.8887437391867934e-08,0.00013743157614953816,0.15911459922790527,1.6039907932281494,0.08019953966140747
12288,20,8142.05,6,0.0078125,1.2817007188914431e-05,0.0007186532020568848,0.00010346988710807636,5.469930171966553,0.00050089223,1.757748790964797e-08,0.00013258011313155293,0.16030383110046387,2.0259456634521484,0.10129728317260742
12288,20,9790.05,7,0.00390625,6.4085035944572155e-06,0.0007399022579193115,0.00010363793262513354,6.734183430671692,0.0005013374,1.755385170554291e-08,0.00013249095354694873,0.16112494468688965,2.643803596496582,0.1321901798248291
12288,20,11029.3,8,0.03125,5.1268011702632066e-05,0.000706404447555542,0.00010317649866919965,8.338683098554611,0.000499744,1.7453469780548403e-08,0.0001321115851169452,0.16635370254516602,3.1263089179992676,0.15631544589996338
19200,20,2775.5,2,4.796875,0.005036611401010305,0.2005801796913147,0.012724645435810089,396.9275712966919,0.06144429,0.000581814325414598,0.02412082813680172,0.3125021457672119,0.6805830001831055,0.034029150009155275
19200,20,4054.95,3,0.5,0.0005249889454717049,0.05155697464942932,0.002702833851799369,27.245861291885376,0.013142876,3.5057342756772414e-05,0.005920924246311188,0.3077366352081299,0.9616596698760986,0.04808298349380493
19200,20,5562.75,4,0.140625,0.00014765309970243834,0.009652793407440186,0.0003052852407563478,6.181772798299789,0.0014839923,4.700856379713514e-07,0.0006856279214844108,0.30791521072387695,1.2770380973815918,0.06385190486907959
19200,20,7285.5,5,0.109375,0.00011484133892736281,0.0009162724018096924,0.00010995397315127775,5.992747098207474,0.0005309224,2.0626856667149696e-08,0.00014362053479999304,0.3079416751861572,1.859389066696167,0.09296945333480836
19200,20,9177.6,6,0.109375,0.00011484131618999527,0.0008407235145568848,0.00010582721006358042,507065.380859375,0.0005109389,1.8724383821222546e-08,0.00013683707220479846,0.337688684463501,2.4152989387512207,0.12076494693756104
19200,20,11307.0,7,0.109375,0.00011484133892736281,0.0008166730403900146,0.00010474244481883943,4.586398601531982,0.0005053217,1.8391189016142562e-08,0.00013561411469709128,0.3097243309020996,3.199052333831787,0.15995261669158936
19200,20,13473.1,8,0.109375,0.00011484131618999527,0.0007965266704559326,0.00010501666838536039,15.67728966474533,0.0005072902,1.8384465505505432e-08,0.00013558933278545737,0.3118116855621338,4.063778400421143,0.20318892002105712
24000,20,3615.75,2,4.609375,0.003871813169098459,0.20478007197380066,0.011942453682422638,353.7829875946045,0.057133045,0.0005165627808310091,0.02272801660001278,0.4455599784851074,0.9104547500610352,0.04552273750305176
24000,20,5411.9,3,1.3984375,0.0011746687960112467,0.06105944514274597,0.002374329138547182,81.39609098434448,0.011315395,2.7691230570781045e-05,0.005262245889753103,0.4377472400665283,1.293224573135376,0.0646612286567688
24000,20,7512.05,4,0.0078125,6.5623943612536095e-06,0.012431919574737549,0.000280964799458161,8.470077812671661,0.0013489298,4.0998656913870946e-07,0.0006403019069693983,0.4385406970977783,1.9025688171386719,0.09512844085693359
24000,20,9885.15,5,0.0078125,6.562395071796345e-06,0.001001507043838501,0.00010773599933600053,7.314597070217133,0.0005205755,1.9620552293986293e-08,0.0001400733890477568,0.44031262397766113,2.870316505432129,0.14351582527160645
24000,20,12481.0,6,0.015625,1.3124787301421748e-05,0.0008481740951538086,0.0001050509381457232,6.0954466462135315,0.0005072577,1.844065877776302e-08,0.0001357963919872418,0.4400017261505127,3.772416353225708,0.1886208176612854
24000,20,15338.05,7,0.015625,1.3124791564678162e-05,0.0008572638034820557,0.00010462522186571732,7.418608665466309,0.00050521566,1.8274954882713246e-08,0.00013518489140551537,0.44363927841186523,4.962882995605469,0.24814414978027344
24000,20,18150.65,8,0.0234375,1.9687185215389036e-05,0.0008613467216491699,0.00010503940575290471,5.719464644789696,0.0005066767,1.844921371230157e-08,0.000135827882331796,0.44853663444519043,6.679038047790527,0.3339519023895264
34560,20,4443.75,2,4.546875,0.002652309740369674,0.2147928923368454,0.01047581061720848,1113.9894485473633,0.05055485,0.000457252113847062,0.021383455023169518,1.1914052963256836,1.1341464519500732,0.05670732259750366
34560,20,6293.65,3,1.34375,0.0007838442797947209,0.053449273109436035,0.0019502004142850637,35.190075635910034,0.009467497,2.259457869513426e-05,0.0047533754259347916,0.8026907444000244,1.725067138671875,0.08625335693359375
34560,20,8421.15,4,0.0,0.0,0.010604500770568848,0.00024746195413172245,8.638284355401993,0.0012026371,3.286260721324652e-07,0.0005732591380365193,0.8038694858551025,3.284148931503296,0.16420744657516478
34560,20,10836.0,5,0.03125,1.8228931253361225e-05,0.001002281904220581,0.00010520418436499313,5.793885514140129,0.0005091794,1.8454851868909827e-08,0.00013584863336291164,0.8218271732330322,4.046138048171997,0.20230690240859986
34560,20,13472.7,6,0.0,0.0,0.0008500516414642334,0.00010277749242959544,6.950376182794571,0.00049704686,1.7387954187597643e-08,0.00013186338765081018,0.9262290000915527,5.055182695388794,0.2527591347694397
34560,20,16433.4,7,0.0,0.0,0.0006778836250305176,0.00010291970102116466,4.9371931701898575,0.00049816206,1.735168275729393e-08,0.00013172578474041075,1.0092520713806152,6.815871000289917,0.34079355001449585
34560,20,19653.75,8,0.015625,9.11446775830882e-06,0.0007177889347076416,0.00010320969158783555,6.905993074178696,0.00049926346,1.7511730732167052e-08,0.00013233190111350268,1.1204147338867188,8.515215873718262,0.4257607936859131
