method,core_n,n
spectral,2304,10392
spectral,2288,9832
spectral,2304,9912
spectral,2320,10280
spectral,2304,10392
spectral,2304,9912
spectral,2320,10280
spectral,2288,9832
grid,2368,12729
grid,2304,12605
grid,2336,12703
grid,2272,12579
grid,2336,12668
grid,2272,12544
grid,2304,12642
grid,2240,12518
metis_unweighted,2238,9820
metis_unweighted,2333,9855
metis_unweighted,2255,9762
metis_unweighted,2338,10179
metis_unweighted,2288,9880
metis_unweighted,2327,9946
metis_unweighted,2330,9919
metis_unweighted,2323,9844
metis,2272,9911
metis,2321,9715
metis,2314,9785
metis,2399,9985
metis,2399,10367
metis,2399,10604
metis,2269,9653
metis,2261,10034
spectral,2365,9152
spectral,2354,9207
spectral,2332,9053
spectral,2266,8932
spectral,2277,9042
spectral,2332,9152
spectral,2343,9053
spectral,2365,9262
grid,2363,12746
grid,2367,12772
grid,2292,12381
grid,2296,12359
grid,2358,12703
grid,2350,12656
grid,2310,12473
grid,2298,12446
metis_unweighted,2280,9453
metis_unweighted,2337,9916
metis_unweighted,2346,9931
metis_unweighted,2394,9610
metis_unweighted,2277,9343
metis_unweighted,2399,9593
metis_unweighted,2340,9467
metis_unweighted,2261,9206
