method,core_n,n
grid,1865,9404
grid,1860,9259
grid,1851,9279
metis_unweighted,1860,6170
metis_unweighted,1844,6390
metis_unweighted,1918,6303
metis_unweighted,1849,6610
metis_unweighted,1910,6916
metis_unweighted,1930,6538
metis_unweighted,1868,6239
metis_unweighted,1821,6192
metis,2649,8008
metis,2530,7740
metis,2649,8045
metis,2497,7866
metis,2640,7796
metis,2509,7672
metis,2609,8004
metis,2497,7928
grid,2632,12199
grid,2608,12138
grid,2562,12123
grid,2537,11991
grid,2583,12211
grid,2558,12096
grid,2562,12218
grid,2538,11967
metis_unweighted,2565,8015
metis_unweighted,2507,7792
metis_unweighted,2625,8137
metis_unweighted,2498,7814
metis_unweighted,2648,7959
metis_unweighted,2497,7853
metis_unweighted,2591,8037
metis_unweighted,2649,7989
metis,2100,9995
metis,2096,10149
metis,2150,10090
metis,2154,10175
metis,2175,10476
metis,2224,9994
metis,2221,10539
metis,2160,10171
spectral,2165,9910
spectral,2157,9887
spectral,2158,9878
spectral,2167,9900
spectral,2161,9881
spectral,2157,9907
spectral,2158,9878
spectral,2157,9875
grid,2212,12326
grid,2172,12446
grid,2154,12143
grid,2106,11889
grid,2204,12287
grid,2172,12450
grid,2154,12140
grid,2106,11892
metis_unweighted,2187,10384
metis_unweighted,2157,10203
metis_unweighted,2107,9951
metis_unweighted,2135,10021
metis_unweighted,2196,10453
metis_unweighted,2224,10397
metis_unweighted,2125,10144
metis_unweighted,2149,10354
metis,2117,9398
metis,2069,9362
metis,1997,10569
metis,1997,10599
metis,2100,11013
metis,2108,10705
metis,2033,10383
metis,2043,10307
spectral,2090,10458
spectral,1932,10156
spectral,1988,10290
spectral,2118,10773
spectral,2062,10413
spectral,2086,10461
spectral,2110,10833
spectral,2078,10463
grid,2081,12684
grid,2035,12457
grid,2087,12713
grid,2031,12451
grid,2087,12698
grid,2030,12434
grid,2084,12696
grid,2029,12442
metis_unweighted,2095,9494
metis_unweighted,1997,8885
metis_unweighted,1998,9501
metis_unweighted,2054,9281
metis_unweighted,2082,8913
metis_unweighted,2040,8807
metis_unweighted,2082,9112
metis_unweighted,2116,9112
metis,2988,8613
metis,3105,8553
metis,3170,8621
metis,2988,8581
metis,3133,8708
metis,3090,8397
metis,2988,8260
metis,3162,8650
grid,3084,16280
grid,3082,16276
grid,3074,16267
grid,3073,16267
grid,3084,16276
grid,3082,16281
grid,3073,16269
grid,3072,16267
metis_unweighted,2988,8484
metis_unweighted,3005,8162
metis_unweighted,3165,8713
metis_unweighted,3101,8543
metis_unweighted,3025,8408
metis_unweighted,3134,8244
metis_unweighted,3170,8667
metis_unweighted,3036,8397
metis,2240,8895
metis,2241,8807
metis,2342,9134
metis,2368,8836
metis,2325,9039
metis,2305,9018
metis,2238,8514
metis,2373,9155
spectral,2296,8416
spectral,2298,8500
spectral,2323,8664
spectral,2300,8503
spectral,2296,8416
spectral,2296,8480
spectral,2296,8480
spectral,2327,8664
grid,2384,12400
grid,2320,12290
grid,2320,12173
grid,2256,12009
grid,2352,12399
grid,2288,12291
grid,2288,12172
grid,2224,12009
metis_unweighted,2269,8702
metis_unweighted,2255,8910
metis_unweighted,2357,9022
metis_unweighted,2367,8980
metis_unweighted,2299,8787
metis_unweighted,2236,8629
metis_unweighted,2358,9008
metis_unweighted,2291,8797
