method,core_n,n
metis_unweighted,2100,10936
metis_unweighted,2102,11017
metis_unweighted,2103,11034
metis_unweighted,2093,10597
metis,2115,10991
metis,2154,11137
metis,2164,11338
metis,2100,10908
metis,2124,10908
metis,2199,11569
metis,2201,11253
metis,2223,11522
spectral,2135,10809
spectral,2082,10536
spectral,2168,10916
spectral,2239,10864
spectral,2111,10811
spectral,2169,10874
spectral,2147,11186
spectral,2229,11006
grid,2212,12800
grid,2205,12785
grid,2136,12355
grid,2135,12436
grid,2169,12609
grid,2165,12610
grid,2128,12375
grid,2130,12627
metis_unweighted,2164,10988
metis_unweighted,2152,10958
metis_unweighted,2164,11270
metis_unweighted,2158,11053
metis_unweighted,2160,11082
metis_unweighted,2164,10789
metis_unweighted,2157,10887
metis_unweighted,2161,11070
metis,2141,9976
metis,2186,9873
metis,2132,9887
metis,2169,9885
metis,2208,9889
metis,2201,10688
metis,2147,9892
metis,2096,10497
spectral,2088,11394
spectral,2298,11556
spectral,2154,11202
spectral,2178,11544
spectral,2088,10992
spectral,2058,11076
spectral,2238,11730
spectral,2178,11190
grid,2208,12613
grid,2154,12352
grid,2187,12606
grid,2133,12343
grid,2193,12602
grid,2139,12335
grid,2160,12568
grid,2106,12291
metis_unweighted,2110,9655
metis_unweighted,2151,9952
metis_unweighted,2222,9845
metis_unweighted,2136,10386
metis_unweighted,2100,10245
metis_unweighted,2224,9718
metis_unweighted,2178,9967
metis_unweighted,2159,9833
metis,2620,8960
metis,2502,8855
metis,2535,8607
metis,2510,8656
metis,2613,8750
metis,2590,8732
metis,2485,8821
metis,2625,9089
grid,2592,12803
grid,2560,12729
grid,2584,12822
grid,2552,12738
grid,2568,12807
grid,2536,12727
grid,2560,12789
grid,2528,12713
metis_unweighted,2636,8698
metis_unweighted,2486,8738
metis_unweighted,2585,8751
metis_unweighted,2636,9077
metis_unweighted,2485,8638
metis_unweighted,2564,8748
metis_unweighted,2553,8857
metis_unweighted,2535,8631
metis,2021,9864
metis,1970,9895
metis,2000,9779
metis,1967,9656
metis,2059,9946
metis,1997,9854
metis,1941,9693
metis,2045,9854
spectral,2010,9769
spectral,2008,9723
spectral,2004,9691
spectral,1997,9732
spectral,1996,9674
spectral,1990,9658
spectral,2004,9769
spectral,1991,9629
grid,2050,11387
grid,2000,11102
grid,2002,11348
grid,1952,11056
grid,2050,11387
grid,2000,11102
grid,1998,11348
grid,1948,11033
metis_unweighted,1998,9683
metis_unweighted,1948,9677
metis_unweighted,2009,10039
metis_unweighted,2023,9992
metis_unweighted,1993,9798
metis_unweighted,2020,10086
metis_unweighted,1999,9945
metis_unweighted,2010,10074
metis,2098,8939
metis,2169,8913
metis,2176,9074
metis,2096,9494
metis,2224,8993
metis,2153,8899
metis,2222,9070
metis,2142,8758
spectral,2167,8321
spectral,2112,8292
spectral,2153,8290
spectral,2160,8316
spectral,2220,8364
spectral,2196,8292
spectral,2100,8256
spectral,2172,8316
grid,2256,12177
grid,2184,12138
grid,2256,12178
grid,2184,12142
grid,2154,11838
grid,2082,11752
grid,2118,11712
grid,2046,11618
metis_unweighted,2175,8639
metis_unweighted,2175,8449
metis_unweighted,2097,9306
metis_unweighted,2207,8617
metis_unweighted,2153,8778
metis_unweighted,2136,8533
metis_unweighted,2166,8549
metis_unweighted,2171,9350
metis,2366,9690
metis,2303,9612
metis,2399,9945
metis,2306,9500
metis,2393,9902
metis,2345,9493
metis,2261,9771
metis,2261,9611
spectral,2294,8801
spectral,2294,8919
spectral,2351,9049
spectral,2365,9031
spectral,2307,8877
spectral,2346,9064
spectral,2324,8840
spectral,2353,8963
grid,2517,15009
grid,2250,14455
grid,2456,14800
grid,2239,14485
grid,2412,14511
grid,2173,14224
grid,2403,14381
grid,2184,14213
metis_unweighted,2377,10248
metis_unweighted,2265,9952
metis_unweighted,2261,10051
metis_unweighted,2321,9893
metis_unweighted,2306,12008
metis_unweighted,2306,12374
metis_unweighted,2399,9943
metis_unweighted,2399,10349
